review_id,review_priority,problem_type,imported_athlete_2019,discipline,suggested_existing_athlete_id,suggested_existing_athlete,suggested_existing_country,suggestion_confidence,collision_or_change_countries,decision,action,country,notes,imported_2019_results_by_country,existing_athlete_2018_results_by_country,future_country_evidence
athlete_match_fb4c78014b27eb29,medium,possible_existing_athlete_match,Nicole Ferrara,WAG,6090,Nicole Ferrera,GBR,0.929,GBR,merge as same athlete,,,,GBR: 2019 - British Team Championships (5 results),GBR: 2018 - British Team Championships (5 results),"Nicole Ferrara: 2020: ITA:5 / 2021: ITA:6 / 2022: ITA:5 / 2023: AUT:12, ITA:6 | Nicole Ferrera: not found 2020-2025"
athlete_match_7ce89396e538498f,medium,possible_existing_athlete_match,Nikolai Kishkilyov,MAG,2179,Nikolay Kishkilyov,RUS,0.944,RUS,merge as same athlete,,,,RUS: 2019 - Russian Championships (15 results); 2019 - Russian Cup (14 results),RUS: 2018 - Russian Championships (5 results); 2018 - Voronin Cup (7 results),Nikolai Kishkilyov: not found 2020-2025 | Nikolay Kishkilyov: not found 2020-2025
athlete_match_7b20ca5836388a3e,medium,possible_existing_athlete_match,Noemia Concieção,WAG,6132,Noemia Conceição,POR,0.938,POR,merge as same athlete,,,,POR: 2019 - International GymSport (5 results),POR: 2018 - Portuguese Championships (7 results),Noemia Concieção: not found 2020-2025 | Noemia Conceição: not found 2020-2025
athlete_match_b7b85b2433282ddb,medium,possible_existing_athlete_match,Okeri Katjivari,WAG,6163,Okeri Katjavari,CAN,0.933,CAN,merge as same athlete,,,,CAN: 2019 - Canadian Championships (10 results); 2019 - Elite Canada (12 results); 2019 - Junior World Championships (7 results),CAN: 2018 - International Gymnix (5 results),Okeri Katjivari: 2020: CAN:6 | Okeri Katjavari: not found 2020-2025
athlete_match_88148382f2602965,medium,possible_existing_athlete_match,Olaf Misklewicz,MAG,2210,Olaf Miskiewicz,POL,0.933,POL,merge as same athlete,,,,POL: 2019 - Polish Men's Cup (7 results),POL: 2018 - Polish Championships (9 results),Olaf Misklewicz: not found 2020-2025 | Olaf Miskiewicz: not found 2020-2025
athlete_match_9a8069e5f77ef4aa,medium,possible_existing_athlete_match,Olivia Vatto,WAG,6193,Olivia Vanto,FIN,0.917,FIN,merge as same athlete,,,,FIN: 2019 - Gymnova Cup (8 results),FIN: 2018 - Finnish Championships (5 results),Olivia Vatto: not found 2020-2025 | Olivia Vanto: not found 2020-2025
athlete_match_26d0c003e2859f15,medium,possible_existing_athlete_match,Pavel Gulidov,MAG,2296,Pavel Golidov,ISR,0.923,ISR,merge as same athlete,,,,ISR: 2019 - European Championships (2 results); 2019 - Israeli Championships (9 results); 2019 - Koper Challenge Cup (4 results); 2019 - Osijek Challenge Cup (8 results); 2019 - Stella Zakharova Cup (10 results),ISR: 2018 - Israeli Championships (7 results),Pavel Gulidov: 2021: ISR:27 / 2022: ISR:54 / 2023: ISR:36 / 2024: ISR:17 / 2025: ISR:17 | Pavel Golidov: not found 2020-2025
athlete_match_c11bfad9dbf9cf7f,medium,possible_existing_athlete_match,Pavel Kaskow,MAG,2304,Pawel Kaskow,POL,0.917,POL,merge as same athlete,,,,POL: 2019 - Stella Zakharova Cup (7 results),POL: 2018 - European Championships (7 results); 2018 - International GymSport (8 results); 2018 - Polish Championships (10 results),Pavel Kaskow: not found 2020-2025 | Pawel Kaskow: 2020: POL:25 / 2021: POL:19 / 2022: POL:21 / 2024: POL:16
athlete_match_5c25533d8374f2ca,medium,possible_existing_athlete_match,Piotr Zlaja,MAG,2336,Piotr Ziaja,POL,0.909,POL,merge as same athlete,,,,POL: 2019 - Polish Men's Cup (2 results),POL: 2018 - Polish Championships (12 results),Piotr Zlaja: not found 2020-2025 | Piotr Ziaja: not found 2020-2025
athlete_match_2e493a79823a3cd0,medium,possible_existing_athlete_match,Rakan Al Harith,MAG,2366,Rakan Al-Harith,QAT,0.933,QAT,merge as same athlete,,,,QAT: 2019 - Singapore Open (5 results),QAT: 2018 - Asian Junior Championships (1 result),Rakan Al Harith: 2022: QAT:4 | Rakan Al-Harith: 2025: QAT:4
athlete_match_da38323162998f4e,medium,possible_existing_athlete_match,Riddhi Hattekar,WAG,6575,Siddhi Hattekar,IND,0.933,IND,keep separate,,,Post-decision conflict review: different athlete; keep separate.,IND: 2019 - Indian Championships (5 results),IND: 2018 - Asian Junior Championships (1 result),Riddhi Hattekar: 2024: IND:6 / 2025: IND:5 | Siddhi Hattekar: not found 2020-2025
athlete_match_ac3cc41c4b9bd5fb,medium,possible_existing_athlete_match,Ruka Nakamura,WAG,4700,Haruka Nakamura,JPN,0.929,JPN,merge as same athlete,,,,JPN: 2019 - All-Japan Junior Championships (5 results); 2019 - All-Japan Team Championships (1 result),JPN: 2018 - All-Japan Championships (5 results); 2018 - All-Japan Event Championships (2 results),Ruka Nakamura: 2021: JPN:5 / 2022: JPN:2 / 2023: JPN:10 / 2024: JPN:6 / 2025: JPN:10 | Haruka Nakamura: 2021: JPN:11 / 2022: JPN:17 / 2023: JPN:51 / 2024: JPN:48 / 2025: JPN:46
athlete_match_bcd31f6566a8f024,medium,possible_existing_athlete_match,Sakumi Watanabe,WAG,6433,Saki Watanabe,JPN,0.929,JPN,merge as same athlete,,,,JPN: 2019 - All-Japan Junior Championships (5 results),JPN: 2018 - All-Japan Team Championships (1 result),Sakumi Watanabe: 2021: JPN:5 / 2022: JPN:5 / 2024: JPN:5 | Saki Watanabe: 2020: JPN:5
athlete_match_2f479b49efa320f0,medium,possible_existing_athlete_match,Sam Phillips,MAG,2546,Samuel Phillips,USA,0.889,USA,merge as same athlete,,,,USA: 2019 - Winter Cup Challenge (1 result),USA: 2018 - Winter Cup Challenge (7 results),Sam Phillips: not found 2020-2025 | Samuel Phillips: 2022: USA:2 / 2023: USA:5 / 2024: USA:14
athlete_match_aa2bf259ac9f1f27,medium,possible_existing_athlete_match,Samuel Mikulak,MAG,2528,Sam Mikulak,USA,0.88,USA,merge as same athlete,,,,USA: 2019 - World Championships (21 results),USA: 2018 - Houston National Invite (7 results); 2018 - Pacific Rim Championships (12 results); 2018 - Tokyo World Cup (7 results); 2018 - U.S. Championships (14 results); 2018 - U.S. Men's National Qualifier (5 results); 2018 - U.S. Men's World Team Selection (14 results); 2018 - Winter Cup Challenge (14 results); 2018 - World Championships (24 results),Samuel Mikulak: not found 2020-2025 | Sam Mikulak: 2020: USA:18 / 2021: USA:48
athlete_match_96564318e40e6083,medium,possible_existing_athlete_match,Sara Muñoz,WAG,6484,Sara Munoz,SUI,0.9,SUI,merge as same athlete,,,,SUI: 2019 - Swiss Team Championships (5 results),SUI: 2018 - Tournoi International (5 results),Sara Muñoz: not found 2020-2025 | Sara Munoz: not found 2020-2025
athlete_match_13ec14de86b9551e,medium,possible_existing_athlete_match,Sebastian Lambert,MAG,2592,Sebastien Lambert,FRA,0.941,FRA,merge as same athlete,,,,FRA: 2019 - Top 12 Series 3 (1 result),FRA: 2018 - French Championships (7 results),Sebastian Lambert: not found 2020-2025 | Sebastien Lambert: 2021: FRA:1 / 2022: FRA:15 / 2023: FRA:1
athlete_match_07c1e527945f32e2,medium,possible_existing_athlete_match,Semen Chavkin,MAG,2596,Semyon Chavkin,RUS,0.889,RUS,merge as same athlete,,,,RUS: 2019 - Larisa Latynina Cup (8 results),RUS: 2018 - Russian Junior Championships (15 results),Semen Chavkin: not found 2020-2025 | Semyon Chavkin: not found 2020-2025
athlete_match_f0cc4d9ea3ee0681,medium,possible_existing_athlete_match,Shin Sol-yi,WAG,6569,Shin Sol Yi,KOR,0.909,KOR,merge as same athlete,,,,KOR: 2019 - Junior World Championships (7 results); 2019 - Korean National Team Selection (5 results),KOR: 2018 - Asian Junior Championships (12 results),Shin Sol-yi: not found 2020-2025 | Shin Sol Yi: not found 2020-2025
athlete_match_f31aaaf372ee1cae,medium,possible_existing_athlete_match,Silvie Wentzell,WAG,6597,Silvia Wentzell,GER,0.933,GER,merge as same athlete,,,,GER: 2019 - 1st Bundesliga (5 results); 2019 - 2nd Bundesliga (5 results),GER: 2018 - Bundesliga Regional Finals (5 results),Silvie Wentzell: not found 2020-2025 | Silvia Wentzell: not found 2020-2025
athlete_match_69a43ee1f9285562,medium,possible_existing_athlete_match,Sofia Korolyova,WAG,6631,Sofia Koroleva,RUS,0.897,RUS,merge as same athlete,,,,RUS: 2019 - Russian Junior Championships (10 results),RUS: 2018 - Russian Junior Championships (15 results),Sofia Korolyova: 2021: RUS:5 | Sofia Koroleva: 2020: RUS:12
athlete_match_d1c2f32d96ff6689,medium,possible_existing_athlete_match,Sonia Bertoli,WAG,6618,Sofia Bertoli,ITA,0.923,ITA,keep separate,,,Post-decision conflict review: different athlete; keep separate.,ITA: 2019 - Italian Gold Championships (3 results),ITA: 2018 - Italian Gold Championships (1 result),Sonia Bertoli: not found 2020-2025 | Sofia Bertoli: 2020: ITA:5
athlete_match_8e578b543da526d0,medium,possible_existing_athlete_match,Steve Nedoroscik,MAG,2706,Stephen Nedoroscik,USA,0.882,USA,merge as same athlete,,,,USA: 2019 - Winter Cup Challenge (2 results),USA: 2018 - U.S. Championships (2 results); 2018 - U.S. Men's National Qualifier (1 result); 2018 - Winter Cup Challenge (2 results),Steve Nedoroscik: not found 2020-2025 | Stephen Nedoroscik: 2020: USA:2 / 2021: USA:11 / 2022: USA:8 / 2023: USA:9 / 2024: USA:13 / 2025: USA:2
athlete_match_6a6454df6cd47069,medium,possible_existing_athlete_match,Sugust Davidsson,MAG,53,Agust Davidsson,ISL,0.903,ISL,merge as same athlete,,,,ISL: 2019 - International Junior Team Cup (7 results),ISL: 2018 - European Championships (5 results); 2018 - GK Championships (9 results); 2018 - Icelandic Championships (14 results); 2018 - International Junior Team Cup (7 results); 2018 - Nordic Championships (9 results),Sugust Davidsson: not found 2020-2025 | Agust Davidsson: 2020: ISL:7 / 2021: ISL:23 / 2022: ISL:12 / 2023: ISL:60 / 2024: ISL:56 / 2025: ISL:25
athlete_match_acaf9b8c25495fe5,medium,possible_existing_athlete_match,Tapersaranath Das,MAG,2752,Tapeswarnath Das,IND,0.909,IND,merge as same athlete,,,,IND: 2019 - Indian Championships (7 results),IND: 2018 - Indian Championships (7 results),Tapersaranath Das: not found 2020-2025 | Tapeswarnath Das: not found 2020-2025
athlete_match_56174ed38213e359,medium,possible_existing_athlete_match,Tatsuki Tanaka,MAG,1241,Itsuki Tanaka,JPN,0.889,JPN,merge as same athlete,,,,JPN: 2019 - All-Japan Championships (14 results); 2019 - All-Japan Student Championships (8 results); 2019 - Asian Championships (4 results); 2019 - NHK Trophy (7 results),JPN: 2018 - NHK Trophy (1 result),Tatsuki Tanaka: 2020: JPN:14 / 2021: JPN:10 | Itsuki Tanaka: not found 2020-2025
athlete_match_03750091701b07f4,medium,possible_existing_athlete_match,Teoh Cheun Feng,MAG,2766,Teoh Chuen Feng,MAS,0.933,MAS,merge as same athlete,,,,MAS: 2019 - Singapore Open (9 results),MAS: 2018 - Asian Junior Championships (7 results),Teoh Cheun Feng: not found 2020-2025 | Teoh Chuen Feng: 2022: MAS:2
athlete_match_f165c12dbf21b4ca,medium,possible_existing_athlete_match,Tian Ho,MAG,2806,Tian Hao,CHN,0.933,CHN,merge as same athlete,,,,CHN: 2019 - Chinese Championships (7 results),CHN: 2018 - Asian Junior Championships (7 results); 2018 - Chinese Individual Junior Championships (10 results); 2018 - Olympic Hopes Cup (7 results),Tian Ho: not found 2020-2025 | Tian Hao: 2021: CHN:20 / 2022: CHN:7 / 2023: CHN:23 / 2024: CHN:28 / 2025: CHN:44
athlete_match_8c70f1696b24971e,medium,possible_existing_athlete_match,Timofei Prostakov,MAG,2814,Timofey Prostakov,RUS,0.941,RUS,merge as same athlete,,,,RUS: 2019 - Russian Junior Championships (19 results),RUS: 2018 - Dityatin Cup (8 results); 2018 - Russian Junior Championships (18 results); 2018 - Voronin Cup (7 results),Timofei Prostakov: 2023: RUS:3 | Timofey Prostakov: 2020: RUS:18 / 2022: RUS:3
athlete_match_94379ad33c0f97bc,medium,possible_existing_athlete_match,Timofei Prostakoy,MAG,2814,Timofey Prostakov,RUS,0.882,RUS,merge as same athlete,,,,RUS: 2019 - Reykjavik International Games (7 results),RUS: 2018 - Dityatin Cup (8 results); 2018 - Russian Junior Championships (18 results); 2018 - Voronin Cup (7 results),Timofei Prostakoy: not found 2020-2025 | Timofey Prostakov: 2020: RUS:18 / 2022: RUS:3
athlete_match_d2192d09117c4ab3,medium,possible_existing_athlete_match,Trisna Ramdhani,MAG,2857,Trisna Ramdhany,INA,0.933,INA,merge as same athlete,,,,INA: 2019 - Asian Championships (9 results),INA: 2018 - Singapore Open (12 results),Trisna Ramdhani: not found 2020-2025 | Trisna Ramdhany: 2023: INA:4
athlete_match_41971c8ca45413d5,medium,possible_existing_athlete_match,Ujawal Naidu C,MAG,2871,Ujwal Naidu,IND,0.88,IND,merge as same athlete,,,,IND: 2019 - Indian Championships (13 results),IND: 2018 - Indian Championships (8 results),Ujawal Naidu C: not found 2020-2025 | Ujwal Naidu: 2024: IND:18
athlete_match_18c293a9f6e3e578,medium,possible_existing_athlete_match,Umi Sasaki,WAG,7055,Yui Sasaki,JPN,0.9,JPN,merge as same athlete,,,,JPN: 2019 - All-Japan Student Championships (5 results),JPN: 2018 - All-Japan Team Championships (1 result),Umi Sasaki: not found 2020-2025 | Yui Sasaki: not found 2020-2025
athlete_match_745638241031c076,medium,possible_existing_athlete_match,Utkirbek Zuraev,MAG,2881,Utkirbek Zhurayev,UZB,0.938,UZB,merge as same athlete,,,,UZB: 2019 - Voronin Cup (10 results),UZB: 2018 - President's Cup (11 results),Utkirbek Zuraev: not found 2020-2025 | Utkirbek Zhurayev: not found 2020-2025
athlete_match_f763120ef97b5519,medium,possible_existing_athlete_match,Valeria Krapinava,WAG,6880,Valeria Krapivina,RUS,0.882,RUS,merge as same athlete,,,,RUS: 2019 - Tiger Cup (10 results),RUS: 2018 - Russian Junior Championships (10 results),Valeria Krapinava: not found 2020-2025 | Valeria Krapivina: 2021: RUS:19 / 2022: RUS:6 / 2023: RUS:3 / 2024: RUS:5 / 2025: RUS:5
athlete_match_1a23c603e201e8ab,medium,possible_existing_athlete_match,Vaselin Kavaldzhiev,MAG,2900,Veselin Kavaldzhiev,BUL,0.947,BUL,merge as same athlete,,,,BUL: 2019 - Austrian Team Open (4 results),BUL: 2018 - British Championships (3 results); 2018 - English Championships (1 result),Vaselin Kavaldzhiev: not found 2020-2025 | Veselin Kavaldzhiev: 2023: BUL:1
athlete_match_dab1fedbd9ac1168,medium,possible_existing_athlete_match,Viktor Javenfeldt,MAG,2907,Victor Javenfeldt,SWE,0.941,SWE,merge as same athlete,,,,SWE: 2019 - Nordic Junior Championships (10 results),SWE: 2018 - European Championships (1 result); 2018 - Nordic Championships (7 results); 2018 - Swedish Championships (10 results),Viktor Javenfeldt: not found 2020-2025 | Victor Javenfeldt: not found 2020-2025
athlete_match_4fb577b0c4d8ea61,medium,possible_existing_athlete_match,Vitoria da Silva,WAG,6964,Vitoria Silva,BRA,0.897,BRA,merge as same athlete,,,,BRA: 2019 - Brazilian Championships (5 results); 2019 - Brazilian Event Championships (5 results),BRA: 2018 - Brazilian Event Championships (3 results); 2018 - Brazilian Junior Championships (3 results),Vitoria da Silva: not found 2020-2025 | Vitoria Silva: not found 2020-2025
athlete_match_c28c651cf0e1552b,medium,possible_existing_athlete_match,Wang Jiahui,WAG,6984,Wang Jiarui,CHN,0.909,CHN,merge as same athlete,,,,CHN: 2019 - Chinese Individual Championships (11 results); 2019 - Chinese Junior Championships (6 results); 2019 - Chinese National Youth Games (6 results),CHN: 2018 - Chinese Championships (3 results); 2018 - Chinese Individual Championships (2 results),Wang Jiahui: 2020: CHN:18 / 2021: CHN:5 / 2022: CHN:3 / 2023: CHN:10 / 2024: CHN:1 / 2025: CHN:5 | Wang Jiarui: not found 2020-2025
athlete_match_d9ee16f0500083cc,medium,possible_existing_athlete_match,Wang Jing,WAG,6986,Wang Jiqing,CHN,0.9,CHN,keep separate,,,,CHN: 2019 - Chinese Junior Championships (5 results),CHN: 2018 - Chinese Junior Championships (13 results),Wang Jing: 2020: CHN:5 / 2021: CHN:12 / 2022: CHN:2 / 2023: CHN:5 / 2025: CHN:5 | Wang Jiqing: 2020: CHN:5 / 2021: CHN:5
athlete_match_8e1368e3abd8fe93,medium,possible_existing_athlete_match,Wang Xin,WAG,6987,Wang Xinyu,CHN,0.889,CHN,merge as same athlete,,,,CHN: 2019 - Chinese Junior Championships (10 results); 2019 - Chinese National Youth Games (9 results),CHN: 2018 - Chinese Individual Championships (2 results); 2018 - Cottbus World Cup (1 result),Wang Xin: not found 2020-2025 | Wang Xinyu: 2020: CHN:10 / 2021: CHN:10
athlete_match_0f5eb4f901c3dfed,medium,possible_existing_athlete_match,Wang Ziying,WAG,6988,Wang Ying,CHN,0.9,CHN,keep separate,,,,CHN: 2019 - Chinese Championships (5 results); 2019 - Chinese Junior Championships (10 results); 2019 - Chinese National Youth Games (10 results),CHN: 2018 - Chinese Junior Championships (10 results),Wang Ziying: 2020: CHN:3 / 2021: CHN:4 / 2023: CHN:5 | Wang Ying: 2020: CHN:5 / 2021: CHN:22 / 2022: CHN:5 / 2023: CHN:5 / 2024: CHN:3 / 2025: CHN:2
athlete_match_f8402ce509920f18,medium,possible_existing_athlete_match,We Kunyi,MAG,2985,Wei Kunyi,CHN,0.941,CHN,merge as same athlete,,,,CHN: 2019 - Chinese Individual Championships (1 result),CHN: 2018 - Chinese Championships (1 result); 2018 - Chinese Individual Championships (2 results),We Kunyi: not found 2020-2025 | Wei Kunyi: 2020: CHN:3 / 2021: CHN:10 / 2022: CHN:3 / 2023: CHN:6 / 2024: CHN:3
athlete_match_8e23a543b8ed50a8,medium,possible_existing_athlete_match,Wei Yuxiao,MAG,2986,Wei Xiao,CHN,0.889,CHN,merge as same athlete,,,,CHN: 2019 - Chinese National Youth Games (7 results),CHN: 2018 - Chinese Championships (4 results); 2018 - Chinese Individual Championships (7 results),Wei Yuxiao: not found 2020-2025 | Wei Xiao: 2020: CHN:7 / 2021: CHN:12
athlete_match_db0901e4a38140fd,medium,possible_existing_athlete_match,Weng Zehao,MAG,2991,Weng Hao,CHN,0.889,CHN,merge as same athlete,,,,CHN: 2019 - Chinese National Youth Games (6 results),CHN: 2018 - Baku World Cup (2 results); 2018 - Chinese Championships (2 results); 2018 - Chinese Individual Championships (2 results); 2018 - Cottbus World Cup (2 results); 2018 - Melbourne World Cup (2 results),Weng Zehao: not found 2020-2025 | Weng Hao: 2020: CHN:2 / 2021: CHN:7 / 2023: CHN:1 / 2024: CHN:3 / 2025: CHN:1
athlete_match_519a188331db6a19,medium,possible_existing_athlete_match,Will Jeffreys,MAG,3006,William Jeffreys,USA,0.897,USA,merge as same athlete,,,,USA: 2019 - Winter Cup Challenge (4 results),USA: 2018 - U.S. Championships (8 results); 2018 - U.S. Men's National Qualifier (4 results),Will Jeffreys: not found 2020-2025 | William Jeffreys: not found 2020-2025
athlete_match_71405f8b4cce8e3d,medium,possible_existing_athlete_match,William Fu-Allen,MAG,3003,William Fu Allen,NZL,0.938,NZL,merge as same athlete,,,,NZL: 2019 - Junior World Championships (9 results),NZL: 2018 - New Zealand Championships (11 results); 2018 - Pacific Rim Championships (7 results),William Fu-Allen: 2022: NZL:25 / 2024: NZL:4 | William Fu Allen: 2021: NZL:14 / 2023: NZL:21 / 2024: NZL:14 / 2025: NZL:16
athlete_match_9ec00b52552c86bb,medium,possible_existing_athlete_match,William Émard,MAG,3002,William Emard,CAN,0.923,CAN,merge as same athlete,,,,CAN: 2019 - Canadian Championships (3 results),CAN: 2018 - Elite Canada (10 results),"William Émard: 2025: CAN:47, FRA:1 | William Emard: 2020: CAN:7 / 2021: CAN:68 / 2022: CAN:10 / 2023: CAN:67 / 2024: CAN:34"
athlete_match_83646db8fa3d4fad,medium,possible_existing_athlete_match,Xu Jingtao,MAG,3025,Xi Jingtao,CHN,0.9,CHN,merge as same athlete,,,,CHN: 2019 - Chinese Individual Championships (4 results),CHN: 2018 - Chinese Individual Championships (4 results),Xu Jingtao: not found 2020-2025 | Xi Jingtao: not found 2020-2025
athlete_match_e59a000e4fc2f77b,medium,possible_existing_athlete_match,Yelizaveta Hubareva,WAG,7044,Yelyzaveta Hubareva,UKR,0.947,UKR,merge as same athlete,,,,UKR: 2019 - European Youth Olympic Festival (7 results),UKR: 2018 - Gym Festival Trnava (6 results); 2018 - Stella Zakharova Cup (12 results),Yelizaveta Hubareva: 2020: UKR:13 / 2021: UKR:56 / 2022: UKR:9 / 2023: UKR:21 / 2024: UKR:19 | Yelyzaveta Hubareva: not found 2020-2025
athlete_match_b102bfc08395575a,medium,possible_existing_athlete_match,Yosuke Nakashima,MAG,3081,Yosuke Nakajima,JPN,0.903,JPN,merge as same athlete,,,,JPN: 2019 - All-Japan Championships (7 results),JPN: 2018 - All-Japan Championships (7 results); 2018 - All-Japan Event Championships (1 result),Yosuke Nakashima: not found 2020-2025 | Yosuke Nakajima: not found 2020-2025
athlete_match_7b2341ceb32ec2c1,medium,possible_existing_athlete_match,Yudai Yamamoto,MAG,557,Dai Yamamoto,JPN,0.923,JPN,merge as same athlete,,,,JPN: 2019 - All-Japan Championships (1 result),JPN: 2018 - All-Japan Event Championships (1 result),Yudai Yamamoto: 2020: JPN:7 | Dai Yamamoto: not found 2020-2025
athlete_match_a7e51919e003e262,medium,possible_existing_athlete_match,Yunus Gündogdu,MAG,3097,Yunus Gundogdu,TUR,0.929,TUR,merge as same athlete,,,,TUR: 2019 - Cottbus World Cup (2 results); 2019 - European Championships (7 results); 2019 - Heerenveen Men's Friendly (7 results); 2019 - Mersin Challenge Cup (10 results); 2019 - Osijek Challenge Cup (2 results); 2019 - Stella Zakharova Cup (7 results); 2019 - Turkish Championships (11 results); 2019 - World Championships (5 results),TUR: 2018 - Osijek Challenge Cup (3 results); 2018 - Paris Challenge Cup (4 results),Yunus Gündogdu: 2020: TUR:14 / 2021: TUR:11 / 2022: TUR:23 / 2023: TUR:33 / 2024: TUR:30 / 2025: TUR:22 | Yunus Gundogdu: not found 2020-2025
athlete_match_90ec32baec20f86f,medium,possible_existing_athlete_match,Yuri Guimarães,MAG,3100,Yuri Guimaraes,BRA,0.929,BRA,merge as same athlete,,,,BRA: 2019 - Brazilian Championships (12 results); 2019 - Brazilian Event Championships (8 results); 2019 - International Junior Team Cup (7 results),BRA: 2018 - Brazilian Championships (7 results); 2018 - Brazilian Junior Championships (5 results),Yuri Guimarães: 2020: BRA:10 / 2022: BRA:69 / 2023: BRA:85 / 2024: BRA:44 / 2025: BRA:22 | Yuri Guimaraes: 2021: BRA:38
athlete_match_195f0733d67302c2,medium,possible_existing_athlete_match,Yuto Shinohara,MAG,3091,Yuhito Shinohara,JPN,0.933,JPN,merge as same athlete,,,,JPN: 2019 - All-Japan Championships (3 results); 2019 - All-Japan Student Championships (7 results),JPN: 2018 - All-Japan Event Championships (3 results),Yuto Shinohara: not found 2020-2025 | Yuhito Shinohara: not found 2020-2025
athlete_match_0b889fef83d86ccb,medium,possible_existing_athlete_match,Yuya Kato,MAG,3113,Yuya Kamoto,JPN,0.9,JPN,keep separate,,,,JPN: 2019 - All-Japan Student Championships (11 results),JPN: 2018 - All-Japan Championships (14 results); 2018 - All-Japan Event Championships (4 results); 2018 - All-Japan Team Championships (4 results); 2018 - Doha World Cup (4 results); 2018 - NHK Trophy (7 results); 2018 - Paris Challenge Cup (5 results),Yuya Kato: 2020: JPN:7 | Yuya Kamoto: 2020: JPN:24 / 2021: JPN:21 / 2022: JPN:43 / 2023: JPN:25 / 2024: JPN:16 / 2025: JPN:3
athlete_match_737e44c0492dfc6a,medium,possible_existing_athlete_match,Zelmé Daries,WAG,7090,Zelme Daries,RSA,0.917,RSA,merge as same athlete,,,,RSA: 2019 - South African Championships (10 results),RSA: 2018 - Africa Safari International (6 results); 2018 - African Championships (5 results); 2018 - South African Championships (8 results); 2018 - Top Gym Tournament (7 results),Zelmé Daries: 2023: RSA:12 / 2024: RSA:16 / 2025: RSA:20 | Zelme Daries: 2021: RSA:15 / 2022: RSA:2
athlete_match_8bd61d60535a1de6,medium,possible_existing_athlete_match,Zoltan Kollai,MAG,3155,Zoltan Kallai,HUN,0.923,HUN,merge as same athlete,,,,HUN: 2019 - Hungarian Masters (2 results),HUN: 2018 - Guimaraes Challenge Cup (4 results); 2018 - Hungarian Event Championships (2 results); 2018 - Koper Challenge Cup (4 results); 2018 - Osijek Challenge Cup (2 results),Zoltan Kollai: not found 2020-2025 | Zoltan Kallai: 2020: HUN:6 / 2021: HUN:4
athlete_match_b98dbf2b5bca650a,medium,possible_existing_athlete_match,Zoé Allaire-Bourgie,WAG,7108,Zoe Allaire-Bourgie,CAN,0.947,CAN,merge as same athlete,,,,CAN: 2019 - Canadian Championships (5 results); 2019 - Elite Canada (8 results); 2019 - International Gymnix (11 results),CAN: 2018 - International Gymnix (11 results); 2018 - Junior Pan American Championships (8 results); 2018 - Pacific Rim Championships (9 results),Zoé Allaire-Bourgie: not found 2020-2025 | Zoe Allaire-Bourgie: not found 2020-2025
athlete_match_1ca4a86c4c34f559,medium,possible_existing_athlete_match,Zoë Kuijpers,WAG,7116,Zoe Kuijpers,NED,0.917,NED,merge as same athlete,,,,NED: 2019 - Dutch Team Championships (2 results),NED: 2018 - Dutch Team Championships (1 result),Zoë Kuijpers: not found 2020-2025 | Zoe Kuijpers: not found 2020-2025
